Generation # 16  Max Fitness: 0.021650035977406803
Generation # 17  Max Fitness: 0.021650035977406803
Generation # 18  Max Fitness: 0.021650035977406803
Generation # 19  Max Fitness: 0.021650035977406803
Generation # 20  Max Fitness: 0.021650035977406803
Generation # 21  Max Fitness: 0.021650035977406803
Generation # 22  Max Fitness: 0.021650035977406803
Generation # 23  Max Fitness: 0.021650035977406803
Generation # 24  Max Fitness: 0.021650035977406803
Generation # 25  Max Fitness: 0.021650035977406803
Generation # 26  Max Fitness: 0.021650035977406803
Generation # 27  Max Fitness: 0.021650035977406803
Generation # 28  Max Fitness: 0.021650035977406803
Generation # 29  Max Fitness: 0.021650035977406803
Generation # 30  Max Fitness: 0.021650035977406803
Generation # 31  Max Fitness: 0.021650035977406803
Generation # 32  Max Fitness: 0.021650035977406803
Generation # 33  Max Fitness: 0.021650035977406803
Generation # 34  Max Fitness: 0.021650035977406803
Generation # 35  Max Fitness: 0.021650035977406803
Generation # 36  Max Fitness: 0.021650035977406803
Generation # 37  Max Fitness: 0.021650035977406803
Generation # 38  Max Fitness: 0.021650035977406803
Generation # 39  Max Fitness: 0.021650035977406803
Generation # 40  Max Fitness: 0.021650035977406803
Generation # 41  Max Fitness: 0.021650035977406803
Generation # 42  Max Fitness: 0.021650035977406803
Generation # 43  Max Fitness: 0.021650035977406803
Generation # 44  Max Fitness: 0.021650035977406803
Generation # 45  Max Fitness: 0.021650035977406803
Generation # 46  Max Fitness: 0.021650035977406803
Generation # 47  Max Fitness: 0.021650035977406803
Generation # 48  Max Fitness: 0.021650035977406803
Generation # 49  Max Fitness: 0.021650035977406803
Accuracy:  93.0 %
33 <= node_count < 33
Node Count: 33
30
1
Weighted Connections:
(32, 1) : -0.4324065649505649
(31, 3) : 0.024117790828442346
(32, 30) : 1.6462000558253251
(32, 8) : 0.017788355438681215
(30, 7) : -1.0737358066612168
(32, 23) : -1.5670568317224989
Biases: [0.44014602811675163, 0.3893247846254764, 0.5824038553377603, 0.8533115299604422, 0.5901046322358448, 0.1787593164396487, 0.6961875809458911, -0.21329377932357885, 0.1982395247098185, 0.2825786232355295, 0.031552686935583885, 0.48070267554999435, 0.6004214009892115, 0.9300736363137513, 0.11181774424958346, 0.4311022893099997, 0.7569396020157952, 0.19127845293421308, 0.9346090466331137, 0.8123798516802493, 0.3149254262673451, 0.14308735288173335, 0.5418069024525758, 0.5155216362891656, 0.13979920377371058, 0.15625159521871235, 0.9563355904026323, 0.28435584016253657, 0.16567543046172883, 0.9542799410461748, 0.6379519247253123, 0.1384912900556483, 0.41060499668842687]
Best Accuracy: 97.0 %
Population: 0  Node Count: 74
3.914091092491616e-15 3.914091092491616e-15
Generation # 0  Max Fitness: 4.2400590703169416e-08
New Best Fitness
Generation # 1  Max Fitness: 4.2400590703169416e-08
Generation # 2  Max Fitness: 3.024514475273378e-07
New Best Fitness
Generation # 3  Max Fitness: 3.024514475273378e-07
Generation # 4  Max Fitness: 0.000127769714442073
New Best Fitness
Generation # 5  Max Fitness: 0.000127769714442073
Generation # 6  Max Fitness: 0.000127769714442073
Generation # 7  Max Fitness: 0.000127769714442073
Generation # 8  Max Fitness: 0.000127769714442073
Generation # 9  Max Fitness: 0.000127769714442073
Generation # 10  Max Fitness: 0.000127769714442073
Generation # 11  Max Fitness: 0.00017794836593205079
New Best Fitness
Generation # 12  Max Fitness: 0.0001828236636288193
New Best Fitness
Generation # 13  Max Fitness: 0.0001828236636288193
Generation # 14  Max Fitness: 0.0001828236636288193
Generation # 15  Max Fitness: 0.00018845622836192799
New Best Fitness
Generation # 16  Max Fitness: 0.00018845622836192799
Generation # 17  Max Fitness: 0.00023640483396770033
New Best Fitness
Generation # 18  Max Fitness: 0.00023640483396770033
Generation # 19  Max Fitness: 0.00023640483396770033
Generation # 20  Max Fitness: 0.00023640483396770033
Generation # 21  Max Fitness: 0.00024967245220058144
New Best Fitness
Generation # 22  Max Fitness: 0.00024967245220058144
Generation # 23  Max Fitness: 0.00024967245220058144
Generation # 24  Max Fitness: 0.00024967245220058144
Generation # 25  Max Fitness: 0.00024967245220058144
Generation # 26  Max Fitness: 0.00024967245220058144
Generation # 27  Max Fitness: 0.00024967245220058144
Generation # 28  Max Fitness: 0.00024967245220058144
Generation # 29  Max Fitness: 0.00024967245220058144
Generation # 30  Max Fitness: 0.00024967245220058144
Generation # 31  Max Fitness: 0.00024967245220058144
Generation # 32  Max Fitness: 0.00024967245220058144
Generation # 33  Max Fitness: 0.0002528023434671857
New Best Fitness
Generation # 34  Max Fitness: 0.00038167804346563304
New Best Fitness
Generation # 35  Max Fitness: 0.00038167804346563304
Generation # 36  Max Fitness: 0.00038167804346563304
Generation # 37  Max Fitness: 0.00038431257040298926
New Best Fitness
Generation # 38  Max Fitness: 0.00038431257040298926
Generation # 39  Max Fitness: 0.00038431257040298926
Generation # 40  Max Fitness: 0.00038431257040298926
Generation # 41  Max Fitness: 0.00038431257040298926
Generation # 42  Max Fitness: 0.00038431257040298926
Generation # 43  Max Fitness: 0.00038431257040298926
Generation # 44  Max Fitness: 0.00038431257040298926
Generation # 45  Max Fitness: 0.00038431257040298926
Generation # 46  Max Fitness: 0.00038431257040298926
Generation # 47  Max Fitness: 0.00038431257040298926
Generation # 48  Max Fitness: 0.0004154853330131987
New Best Fitness
Generation # 49  Max Fitness: 0.0004154853330131987
Accuracy:  95.0 %
Replaced  0.0  with  0.0004154853330131987
54 <= node_count < 100
Population: 1  Node Count: 67
9.614496539573102e-14 9.614496539573102e-14
Generation # 0  Max Fitness: 2.8894031201201365e-06
New Best Fitness
Generation # 1  Max Fitness: 2.8894031201201365e-06
Generation # 2  Max Fitness: 1.5616324151167884e-05
New Best Fitness
Generation # 3  Max Fitness: 2.5597125698731144e-05
New Best Fitness
Generation # 4  Max Fitness: 2.5597125698731144e-05
Generation # 5  Max Fitness: 2.5597125698731144e-05
Generation # 6  Max Fitness: 2.5597125698731144e-05
Generation # 7  Max Fitness: 4.503401956116468e-05
New Best Fitness
Generation # 8  Max Fitness: 4.503401956116468e-05
Generation # 9  Max Fitness: 4.503401956116468e-05
Generation # 10  Max Fitness: 4.503401956116468e-05
Generation # 11  Max Fitness: 4.503401956116468e-05
Generation # 12  Max Fitness: 4.503401956116468e-05
Generation # 13  Max Fitness: 4.503401956116468e-05
Generation # 14  Max Fitness: 4.503401956116468e-05
Generation # 15  Max Fitness: 4.503401956116468e-05
Generation # 16  Max Fitness: 4.503401956116468e-05
Generation # 17  Max Fitness: 4.503401956116468e-05
Generation # 18  Max Fitness: 4.503401956116468e-05
Generation # 19  Max Fitness: 4.503401956116468e-05
Generation # 20  Max Fitness: 4.6554155242554206e-05
New Best Fitness
Generation # 21  Max Fitness: 4.6554155242554206e-05
Generation # 22  Max Fitness: 4.6554155242554206e-05
Generation # 23  Max Fitness: 4.6554155242554206e-05
Generation # 24  Max Fitness: 4.691255590649661e-05
New Best Fitness
Generation # 25  Max Fitness: 4.691255590649661e-05
Generation # 26  Max Fitness: 4.691255590649661e-05
Generation # 27  Max Fitness: 4.691255590649661e-05
Generation # 28  Max Fitness: 4.691255590649661e-05
Generation # 29  Max Fitness: 4.691255590649661e-05
Generation # 30  Max Fitness: 4.691255590649661e-05
Generation # 31  Max Fitness: 4.691255590649661e-05
Generation # 32  Max Fitness: 0.00019229164089878788
New Best Fitness
Generation # 33  Max Fitness: 0.00019229164089878788
Generation # 34  Max Fitness: 0.00019229164089878788
Generation # 35  Max Fitness: 0.00019229164089878788
Generation # 36  Max Fitness: 0.00019229164089878788
Generation # 37  Max Fitness: 0.00019229164089878788
Generation # 38  Max Fitness: 0.00019229164089878788
Generation # 39  Max Fitness: 0.00029496154857072996
New Best Fitness
Generation # 40  Max Fitness: 0.00029496154857072996
Generation # 41  Max Fitness: 0.00029496154857072996
Generation # 42  Max Fitness: 0.00029496154857072996
Generation # 43  Max Fitness: 0.00029496154857072996
Generation # 44  Max Fitness: 0.00029496154857072996
Generation # 45  Max Fitness: 0.00019229164089878788
Generation # 46  Max Fitness: 0.00019229164089878788
Generation # 47  Max Fitness: 0.00019229164089878788
Generation # 48  Max Fitness: 0.00019229164089878788
Generation # 49  Max Fitness: 0.00019229164089878788
Accuracy:  96.0 %
Replaced  0.0004154853330131987  with  0.00029496154857072996
61 <= node_count < 100
Population: 2  Node Count: 99
2.2317380516635697e-18 2.2317380516635697e-18
Generation # 0  Max Fitness: 4.086554176833693e-06
New Best Fitness
Generation # 1  Max Fitness: 4.086554176833693e-06
Generation # 2  Max Fitness: 1.985567817481906e-05
New Best Fitness
Generation # 3  Max Fitness: 1.985567817481906e-05
Generation # 4  Max Fitness: 1.985567817481906e-05
Generation # 5  Max Fitness: 5.03359415717128e-05
New Best Fitness
Generation # 6  Max Fitness: 5.03359415717128e-05
Generation # 7  Max Fitness: 5.593925845065347e-05
New Best Fitness
Generation # 8  Max Fitness: 5.593925845065347e-05
Generation # 9  Max Fitness: 0.00010309705917678151
New Best Fitness
Generation # 10  Max Fitness: 0.00010309705917678151
Generation # 11  Max Fitness: 0.00010309705917678151
Generation # 12  Max Fitness: 0.00010309705917678151
Generation # 13  Max Fitness: 0.00010309705917678151
Generation # 14  Max Fitness: 0.00018882192525390912
New Best Fitness
Generation # 15  Max Fitness: 0.00018882192525390912
Generation # 16  Max Fitness: 0.00018882192525390912
Generation # 17  Max Fitness: 0.00018882192525390912
Generation # 18  Max Fitness: 0.0003005347891040701
New Best Fitness
Generation # 19  Max Fitness: 0.0003005347891040701
Generation # 20  Max Fitness: 0.0003005347891040701
Generation # 21  Max Fitness: 0.0003005347891040701
Generation # 22  Max Fitness: 0.0003005347891040701
Generation # 23  Max Fitness: 0.0003005347891040701
Generation # 24  Max Fitness: 0.0003005347891040701
Generation # 25  Max Fitness: 0.00018882192525390912
Generation # 26  Max Fitness: 0.00018882192525390912
Generation # 27  Max Fitness: 0.00018882192525390912
Generation # 28  Max Fitness: 0.00018882192525390912
Generation # 29  Max Fitness: 0.00018882192525390912
Generation # 30  Max Fitness: 0.00018882192525390912
Generation # 31  Max Fitness: 0.00018882192525390912
Generation # 32  Max Fitness: 0.00018882192525390912
Generation # 33  Max Fitness: 0.00018882192525390912
Generation # 34  Max Fitness: 0.00018882192525390912
Generation # 35  Max Fitness: 0.00018882192525390912
Generation # 36  Max Fitness: 0.00018882192525390912
Generation # 37  Max Fitness: 0.00018882192525390912
Generation # 38  Max Fitness: 0.00018882192525390912
Generation # 39  Max Fitness: 0.00018882192525390912
Generation # 40  Max Fitness: 0.00018882192525390912
Generation # 41  Max Fitness: 0.00018882192525390912
Generation # 42  Max Fitness: 0.00018882192525390912
Generation # 43  Max Fitness: 0.00018882192525390912
Generation # 44  Max Fitness: 0.00018882192525390912
Generation # 45  Max Fitness: 0.00018882192525390912
Generation # 46  Max Fitness: 0.00018882192525390912
Generation # 47  Max Fitness: 0.00018882192525390912
Generation # 48  Max Fitness: 0.00018882192525390912
Generation # 49  Max Fitness: 0.00018882192525390912
Accuracy:  99.0 %
Replaced  0.00029496154857072996  with  0.0003005347891040701
61 <= node_count < 99
Population: 3  Node Count: 75
1.6097240059426644e-15 1.6097240059426644e-15
Generation # 0  Max Fitness: 2.096999821641724e-09
New Best Fitness
Generation # 1  Max Fitness: 2.096999821641724e-09
Generation # 2  Max Fitness: 2.096999821641724e-09
Generation # 3  Max Fitness: 9.407215087091292e-05
New Best Fitness
Generation # 4  Max Fitness: 9.407215087091292e-05
Generation # 5  Max Fitness: 9.407215087091292e-05
Generation # 6  Max Fitness: 6.475096098906992e-05
Generation # 7  Max Fitness: 6.475096098906992e-05
Generation # 8  Max Fitness: 6.475096098906992e-05
Generation # 9  Max Fitness: 0.0002470842349632743
New Best Fitness
Generation # 10  Max Fitness: 7.128263060432956e-05
Generation # 11  Max Fitness: 0.00013862059784609926
Generation # 12  Max Fitness: 0.00013862059784609926
Generation # 13  Max Fitness: 0.00013862059784609926
Generation # 14  Max Fitness: 0.00013862059784609926
Generation # 15  Max Fitness: 0.00013862059784609926
Generation # 16  Max Fitness: 0.00013862059784609926
Generation # 17  Max Fitness: 0.00013862059784609926
Generation # 18  Max Fitness: 0.00013862059784609926
Generation # 19  Max Fitness: 0.00013862059784609926
Generation # 20  Max Fitness: 0.00013862059784609926
Generation # 21  Max Fitness: 0.00013862059784609926
Generation # 22  Max Fitness: 0.00013862059784609926
Generation # 23  Max Fitness: 0.00013862059784609926
Generation # 24  Max Fitness: 0.00013862059784609926
Generation # 25  Max Fitness: 0.00013862059784609926
Generation # 26  Max Fitness: 0.00013862059784609926
Generation # 27  Max Fitness: 0.00013862059784609926
Generation # 28  Max Fitness: 0.00013862059784609926
Generation # 29  Max Fitness: 0.00013862059784609926
Generation # 30  Max Fitness: 0.00013862059784609926
Generation # 31  Max Fitness: 0.00013862059784609926
Generation # 32  Max Fitness: 0.00013862059784609926
Generation # 33  Max Fitness: 0.00013862059784609926
Generation # 34  Max Fitness: 0.00013862059784609926
Generation # 35  Max Fitness: 0.00013862059784609926
Generation # 36  Max Fitness: 0.00013743465839333985
Generation # 37  Max Fitness: 0.00027086236511797396
New Best Fitness
Generation # 38  Max Fitness: 0.00027086236511797396
Generation # 39  Max Fitness: 0.00027086236511797396
Generation # 40  Max Fitness: 0.0002856175134123383
New Best Fitness
Generation # 41  Max Fitness: 0.0002856175134123383
Generation # 42  Max Fitness: 0.0002856175134123383
Generation # 43  Max Fitness: 0.0002856175134123383
Generation # 44  Max Fitness: 0.0002856175134123383
Generation # 45  Max Fitness: 0.0002856175134123383
Generation # 46  Max Fitness: 0.0002856175134123383
Generation # 47  Max Fitness: 0.0002856175134123383
Generation # 48  Max Fitness: 0.0005324844044207485
New Best Fitness
Generation # 49  Max Fitness: 0.0002856175134123383
Accuracy:  93.0 %
69 <= node_count < 99
Population: 4  Node Count: 97
4.169755685862013e-18 4.169755685862013e-18
Generation # 0  Max Fitness: 3.438211757104376e-11
New Best Fitness
Generation # 1  Max Fitness: 1.3459476384826145e-07
New Best Fitness
Generation # 2  Max Fitness: 1.880111215645989e-06
New Best Fitness
Generation # 3  Max Fitness: 1.880111215645989e-06
Generation # 4  Max Fitness: 1.880111215645989e-06
Generation # 5  Max Fitness: 1.880111215645989e-06
Generation # 6  Max Fitness: 1.167300341220389e-05
New Best Fitness
Generation # 7  Max Fitness: 1.167300341220389e-05
Generation # 8  Max Fitness: 1.167300341220389e-05
Generation # 9  Max Fitness: 1.167300341220389e-05
Generation # 10  Max Fitness: 1.167300341220389e-05
Generation # 11  Max Fitness: 1.167300341220389e-05
Generation # 12  Max Fitness: 1.167300341220389e-05
Generation # 13  Max Fitness: 1.5055454248972188e-05
New Best Fitness
Generation # 14  Max Fitness: 1.5055454248972188e-05
Generation # 15  Max Fitness: 1.5055454248972188e-05
Generation # 16  Max Fitness: 1.5055454248972188e-05
Generation # 17  Max Fitness: 1.5055454248972188e-05
Generation # 18  Max Fitness: 1.5055454248972188e-05
Generation # 19  Max Fitness: 2.145357365909913e-05
New Best Fitness
Generation # 20  Max Fitness: 2.145357365909913e-05
Generation # 21  Max Fitness: 2.145357365909913e-05
Generation # 22  Max Fitness: 2.145357365909913e-05
Generation # 23  Max Fitness: 2.145357365909913e-05
Generation # 24  Max Fitness: 2.145357365909913e-05
Generation # 25  Max Fitness: 2.145357365909913e-05
